china_pred,nigeria_pred,sa_pred,yemen_pred,china_r2,nigeria_r2,sa_r2,yemen_r2,china_rmse,nigeria_rmse,sa_rmse,yemen_rmse
-0.082685605,-0.95035255,0.16954432,0.12043687,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.13970119,-0.9395012,-0.028969795,0.08415605,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.00909549,-0.9275998,-0.025011525,0.18182588,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.0943013,-0.9160463,-0.096462734,0.19826423,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.23510158,-0.9043774,-0.2630273,0.1829343,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.37762278,-0.83479327,-0.13502544,0.28628734,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.39209095,-0.7852009,-0.18829264,0.22841823,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.50520974,-0.73505163,-0.4065234,0.19530815,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5695145,-0.6518818,-0.31461853,0.28945053,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6801618,-0.32972756,-0.23293695,0.24870862,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.66544384,-0.40666124,-0.27235326,0.19408,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7883141,-0.122873425,-0.20787686,0.29723203,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5989437,-0.01767499,-0.17464934,0.2590123,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5403712,-0.04772589,-0.19272861,0.21069735,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5765854,0.06551369,-0.13017823,0.25677162,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.40047678,0.22325903,-0.11747393,0.19151524,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.32938993,0.26889127,-0.13974255,0.16368788,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.39105767,0.3832059,-0.11593146,0.27174437,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.32120866,0.42843345,-0.08643171,0.25587296,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3433895,0.45478877,0.04951181,0.2196947,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.31593862,0.4620901,-0.00909869,0.3297559,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.17278826,0.31561783,-0.08420771,0.24378984,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.12344678,0.20913196,-0.12503591,0.18103142,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.0035323203,0.06707937,-0.08296438,0.2114774,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.14798337,-0.2999554,-0.102855265,0.18249708,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.18717903,-0.7229539,-0.0007997053,0.16428067,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.22541219,-0.82648784,0.041980863,0.28088287,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.19281754,-0.8392922,-0.05854799,0.24270584,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.14477295,-0.9295061,0.19373594,0.20324813,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.23045197,-0.93789595,0.2548262,0.290816,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.43374652,-0.9158438,0.10761648,0.24218965,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4487741,-0.94037634,0.15082887,0.21708739,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.34278432,-0.929239,0.15425293,0.32747668,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.47566164,-0.9326579,0.022211906,0.2376601,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.10793033,-0.93518543,-0.17208707,0.19811758,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.01655107,-0.93779224,-0.08241674,0.22677566,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.07701495,-0.953617,-0.1302754,0.13337499,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.12837128,-0.94092906,-0.17563014,0.08237956,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.08188284,-0.9208066,-0.16389835,0.18617985,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.20147344,-0.92365664,-0.20920976,0.18335083,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.20165557,-0.89421886,-0.36958784,0.15826166,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.43779057,-0.8262336,-0.33652267,0.25896674,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.445483,-0.77136886,-0.4159458,0.22314152,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.54728186,-0.7243334,-0.5414881,0.20521954,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5450726,-0.5754695,-0.4586273,0.28184628,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.64964914,-0.24823606,-0.51895595,0.24030061,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.60599095,-0.27351007,-0.5080074,0.1930871,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7140997,-0.215608,-0.42474955,0.2954265,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6482447,-0.006916158,-0.44004083,0.24692655,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.60814285,0.0018564612,-0.44265893,0.19719656,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.63290924,0.104227565,-0.351107,0.23950663,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.43756405,0.27425894,-0.400723,0.18754058,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.49572408,0.31256065,-0.37380087,0.1494079,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.41873503,0.4114323,-0.18552375,0.2466056,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.43397367,0.43989596,-0.21846883,0.23157443,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.36467823,0.42579624,-0.028969698,0.2153055,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.4969285,0.41510764,-0.128241,0.26708955,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.04176916,0.26405755,-0.20928235,0.2089786,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.09198704,0.17005122,-0.25653738,0.14099921,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.012365349,0.1294767,-0.082789086,0.20292035,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.10371287,-0.37447873,-0.15266138,0.17490654,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.23081776,-0.48178175,-0.025226504,0.15293472,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.0042470694,-0.75014687,-0.044423364,0.25580096,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.2687214,-0.79561937,-0.09155734,0.23472464,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.404647,-0.9270453,-0.013800194,0.18645205,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.37040246,-0.93532175,-0.058497917,0.26832658,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.32969606,-0.89285624,-0.15023987,0.22371496,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.30991256,-0.9415424,-0.16093585,0.18108812,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.43398684,-0.9360456,-0.20718864,0.29889405,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.36307716,-0.92538846,-0.31562552,0.24176757,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.30011293,-0.93942606,-0.44655177,0.20451614,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.32592335,-0.94031733,-0.32077226,0.26891685,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.07004124,-0.9550297,-0.3363017,0.14754254,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.047336906,-0.9398153,-0.40289307,0.084830195,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.0064159185,-0.9192665,-0.37516025,0.18856809,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.112859756,-0.91026616,-0.45284322,0.18084913,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.39176968,-0.88863033,-0.5538272,0.14622055,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.43468833,-0.8077061,-0.49527076,0.2450423,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.40396518,-0.7255781,-0.56669843,0.21287191,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.40082863,-0.71655315,-0.6530621,0.19496083,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.581609,-0.5992496,-0.49379945,0.28648204,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.63800514,-0.35193387,-0.088724285,0.21081272,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6915352,-0.45805216,0.0015457319,0.18520422,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7609066,-0.23542461,-0.04977451,0.2876374,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.699591,0.014011368,-0.06602773,0.22810562,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.7717951,-0.11025931,-0.07019653,0.17958325,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6544241,0.034102514,-0.039000966,0.22742787,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.49381846,0.19871676,-0.039026175,0.1847372,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.37644902,0.2651004,-0.06082403,0.17632994,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.53960013,0.35420015,0.008397731,0.27217367,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.39737433,0.40571323,0.0019782959,0.22410466,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3926433,0.41677475,0.007097014,0.21236989,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.378899,0.46071097,0.063787214,0.26088613,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.2733031,0.32430398,0.053839833,0.22629416,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.15056615,0.2898233,0.08950799,0.18866771,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.09191229,0.17977354,0.17133431,0.27179676,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.07680261,-0.20753598,0.17539492,0.1811327,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.25652695,-0.5149641,0.13241857,0.13865206,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.1825116,-0.7922293,0.3459605,0.24240363,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.33972812,-0.8320612,0.25601462,0.22185025,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.11492576,-0.9360176,0.23316066,0.19268638,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.29756135,-0.9364932,0.2234696,0.3313173,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.42349607,-0.90687126,0.19396807,0.28686965,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.48547065,-0.9444104,0.11673442,0.28002408,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4083004,-0.93843925,0.30550385,0.3068462,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.40655127,0.42102852,0.14986755,0.19052507,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.06086788,0.45722398,0.1135763,0.15663145,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.13699989,0.41685706,0.14597173,0.20708816,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.06754628,0.20779976,0.14929964,0.10056127,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.12008418,0.08291287,0.07527289,0.056924444,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.18279019,0.017022789,0.15916876,0.16236746,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.21441808,-0.5357719,0.023653314,0.1526863,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.20947999,-0.77870286,-0.033579502,0.1220449,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.29817975,-0.85563874,-0.032627784,0.20264192,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4004603,-0.80965424,-0.07115146,0.17239231,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.5113608,-0.89878577,-0.14747488,0.17856999,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.43164062,-0.8845464,0.028651752,0.27176017,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.31182808,-0.85004026,-0.040848196,0.21515965,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.14681537,-0.8800316,0.004900866,0.18195406,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.21757573,-0.8179265,-0.032518134,0.27755672,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.006347209,-0.8243337,-0.085017994,0.22027865,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.059924208,-0.80086493,0.0038239118,0.17328902,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.016347557,-0.7737574,0.10815625,0.22193739,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.048508745,-0.5731446,0.039438576,0.18140478,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.09716772,-0.46569,0.26370928,0.17495851,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.31022668,-0.3588385,0.17669028,0.26515585,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3200382,-0.16821036,0.16477777,0.22189829,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.28558815,-0.04089596,0.25363344,0.2171011,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.41732213,0.063888334,0.23856184,0.27960378,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6093986,0.23452964,0.1762814,0.21404636,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.62667257,0.20726436,0.21340185,0.1496342,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6813934,0.24556714,0.21064255,0.22038127,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.59984237,0.34772322,0.26595947,0.15738508,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.66608703,0.24017,0.3856301,0.14883295,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6945973,0.26721418,0.45520678,0.25490028,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.46510887,0.36161843,0.37845913,0.23030478,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.47572386,0.33431476,0.31247693,0.22442426,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.4966168,0.39536697,0.28675622,0.337947,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.45360762,0.43252978,0.2947915,0.28865975,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3181523,0.46536145,0.25479817,0.2607938,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.22450659,0.48594818,0.30638337,0.3142718,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.03418897,0.41245422,0.27102643,0.19967079,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.17832312,0.4170353,0.28406048,0.1542847,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.12727457,0.43276003,0.30803433,0.18381365,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.11016628,0.18576223,0.3584796,0.07406073,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.12857234,0.22319436,0.32278007,0.056058593,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.20461658,0.13826853,0.2738849,0.16295296,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.17141747,-0.5577607,0.20458329,0.1531647,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.38699263,-0.8392872,0.01630688,0.12102708,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.3532066,-0.8610484,0.067897834,0.20856096,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.24832276,-0.8108987,0.0361627,0.18113148,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.31521785,-0.88616824,-0.068469144,0.17705709,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4085623,-0.8524552,-0.022734873,0.26407903,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.24794814,-0.8430702,-0.0013828641,0.21197462,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.27119368,-0.86193275,-0.008024737,0.1805464,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.28680786,-0.8358706,0.006611434,0.27798748,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.1896097,-0.8158394,0.068630725,0.22216907,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.04697846,-0.8150029,0.04622058,0.17656833,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.1715678,-0.77841395,0.06403323,0.23215516,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.03292287,-0.5104532,0.10423718,0.18769048,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.16017829,-0.36640173,0.0861722,0.16935135,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.22631302,-0.2529104,0.051467106,0.26699346,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.24839497,-0.017550793,0.1270251,0.23749918,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3903728,-0.069610186,0.33121508,0.25337112,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.4151351,0.023929298,0.17396994,0.3173958,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.4890749,0.20123184,0.116294116,0.22653382,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.56406105,0.13691485,0.09008776,0.1471905,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6831071,0.19989696,0.07527005,0.22254232,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.59543586,0.31143922,0.089606926,0.16670945,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5747072,0.27431557,0.2528613,0.13254493,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6506818,0.29068428,0.22584297,0.27538487,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.43664435,0.33535972,0.1337768,0.25138775,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.46727654,0.36854714,0.3966368,0.22722654,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.47679356,0.38240558,0.4008436,0.29664207,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.43171322,0.3334492,0.29158,0.25119278,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.3832492,0.39500853,0.30806607,0.23465957,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.38196045,0.49389306,0.30675104,0.30529416,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.17469485,0.40888014,0.18452197,0.19082217,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.10367866,0.44775406,0.085240975,0.15034723,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.053802103,0.41011414,0.13471392,0.19536924,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.002370149,0.16663545,0.11155266,0.07443948,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.09464347,0.13440928,0.10664923,0.05824421,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.21684769,-0.061571203,0.082889214,0.16181001,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.1535751,-0.5843232,0.042426813,0.16919312,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.21761206,-0.7637391,-0.10579215,0.14974397,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.29071113,-0.8391836,-0.073132746,0.2500915,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4218908,-0.81178266,-0.13452083,0.19072245,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.44133306,-0.8994134,-0.27658024,0.18277657,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.38444653,-0.88892776,-0.1875263,0.26687533,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.4796208,-0.8387159,-0.20489618,0.21678631,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.22391644,-0.88192713,-0.169049,0.17769697,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.20785692,-0.82207525,-0.108369514,0.2735073,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.10653821,-0.8002027,-0.09607568,0.22058403,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.0248776,-0.792525,-0.088915415,0.18548214,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.06433308,-0.75651205,-0.04678965,0.2325202,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.0035901219,-0.48763022,-0.08343191,0.18054461,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.04081345,-0.4029011,-0.06823955,0.16859367,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.17407571,-0.2655882,-0.0005353312,0.2659498,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.30059662,-0.12981905,0.0024805586,0.23259231,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.35116583,-0.028119262,0.09652308,0.21333322,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.41136226,0.010733008,0.044458512,0.31085443,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5778049,0.18523061,-0.0045875157,0.22213683,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5403974,0.1785307,-0.028229658,0.17606449,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.68521565,0.23278973,0.056799114,0.21083155,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6235601,0.31614634,0.028918084,0.16335174,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6573958,0.24266148,0.15299772,0.14529195,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.6419816,0.24035558,0.096438326,0.24867097,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.518154,0.3448321,0.06618301,0.21625653,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5287399,0.3234534,0.14235651,0.1993446,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.5348079,0.3505853,0.08789717,0.32278705,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.52178955,0.36736575,0.056074157,0.27716738,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.4578353,0.28171152,0.08261366,0.26709026,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.41951337,0.40954205,0.013449988,0.34060133,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.014417455,0.3849732,-0.05858682,0.21842521,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
0.082319506,0.4004905,-0.16823585,0.19201949,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
-0.0383891,0.4112747,-0.078582324,0.19510248,0.6298,0.8753,0.6958,0.805,0.4005,0.1894,0.3375,0.3126
